Rank,Card
542,3882
543,9062
544,9633
545,8831
546,2904
547,6881
548,9269
549,155
550,4231
551,9567
552,8826
553,9059
554,5989
555,6249
556,2916
557,8506
558,8562
559,5776
560,688
561,4445
562,4777
563,189
564,3495
565,562
566,251
567,5613
568,876
569,2498
570,4778
571,6321
572,6744
573,6465
574,6440
575,6076
576,7027
577,6344
578,7170
579,652
580,7725
581,5948
582,5306
583,1861
584,2997
585,8382
586,1521
587,4452
588,4205
589,8083
590,7183
591,6936
592,7101
593,2924
594,3998
595,5111
596,6441
597,5993
598,6614
599,4646
600,6049
601,3669
602,3188
603,3200
604,2799
605,7705
606,5631
607,2970
608,5053
609,472
610,9218
611,2262
612,4650
613,1729
614,7241
615,7811
616,9638
617,7258
618,8219
619,6690
620,7158
621,7478
622,4073
623,1910
624,7160
625,5320
626,1839
627,976
628,6557
629,1492
630,4944
631,1867
632,1789
633,7450
634,5544
635,2237
636,383
637,6664
638,7138
639,8212
640,3487
641,4869
642,7860
643,2350
644,9792
645,2250
646,3407
647,3395
648,2275
649,9585
650,5366
651,2897
652,3332
653,8901
654,2437
655,8067
656,9214
657,1010
658,3562
659,6345
660,7244
661,1721
662,2433
663,441
664,6381
665,5907
666,6069
667,7837
668,9070
669,9673
670,4087
671,6799
672,5346
673,7494
674,4530
675,785
676,5397
677,1778
678,378
679,8240
680,5242
681,3284
682,3244
683,8503
684,5189
685,1192
686,3685
687,8571
688,190
689,6961
690,9687
691,6983
692,3128
693,7809
694,8812
695,9313
696,3478
697,4695
698,9699
699,5722
700,7079
701,5744
702,6713
703,9259
704,3492
705,7159
706,6860
707,2677
708,2276
709,4366
710,3202
711,5031
712,6680
713,9290
714,8962
715,5892
716,5126
717,4263
718,9939
719,1642
720,4493
721,9856
722,392
723,1455
724,9117
725,3660
726,4764
727,1181
728,4247
729,3278
730,762
731,3819
732,5440
733,4001
734,5125
735,4945
736,1140
737,2506
738,4667
739,5187
740,4266
741,4975
742,694
743,674
744,6643
745,1240
746,4655
747,2143
748,6054
749,4376
750,4560
751,858
752,8822
753,584
754,819
755,4672
756,8551
757,3923
758,918
759,3903
760,277
761,8499
762,3981
763,6727
764,1126
765,4531
766,6124
767,3885
768,4520
769,3630
770,6501
771,6406
772,1363
773,4947
774,4075
775,3104
776,7823
777,4675
778,8454
779,9
780,7248
781,8797
782,8709
783,9625
784,2760
785,9867
786,3805
787,3929
788,752
789,3729
790,6220
791,3714
792,1885
793,6928
794,4726
795,7803
796,1922
797,5920
798,9416
799,9129
800,5466
801,9121
802,8090
803,8858
804,838
805,217
806,8931
807,3065
808,9014
809,2006
810,4759
811,5858
812,4521
813,3490
814,8653
815,2382
816,2010
817,3046
818,5836
819,1223
820,8053
821,3133
822,1830
823,248
824,4104
825,9237
826,1301
827,4773
828,4164
829,1578
830,7173
831,3980
832,8023
833,5052
834,8111
835,5197
836,4699
837,8523
838,4016
839,2513
840,1525
841,3572
842,9420
843,1384
844,5157
845,258
846,4484
847,5644
848,1393
849,3143
850,8137
851,6505
852,4187
853,4999
854,4117
855,2686
856,4179
857,5224
858,6789
859,3488
860,3810
861,9332
862,2567
863,5090
864,8832
865,5223
866,7939
867,3609
868,3733
869,3827
870,5616
871,968
872,5676
873,5304
874,9670
875,8459
876,9652
877,6151
878,6510
879,6817
880,5212
881,8912
882,2385
883,4296
884,1633
885,3351
886,16
887,911
888,7062
889,5583
890,813
891,9349
892,7339
893,8225
894,2308
895,895
896,9865
897,2561
898,7979
899,8002
900,8657
901,2426
902,2330
903,5065
904,7687
905,2061
906,2444
907,5847
908,7834
909,4216
910,511
911,5653
912,705
913,2952
914,4042
915,1030
916,7289
917,8701
918,7635
919,3218
920,1868
921,2232
922,4372
923,6467
924,2876
925,8438
926,9134
927,9993
928,1175
929,6137
930,3243
931,6834
932,2110
933,7976
934,3707
935,3223
936,6392
937,842
938,8362
939,7373
940,7031
941,1337
942,8945
943,9988
944,7757
945,1452
946,5864
947,5044
948,495
949,9517
950,7940
951,5285
952,4323
953,4607
954,23
955,6349
956,851
957,4469
958,4217
959,5492
960,6185
961,8827
962,6368
963,7172
964,9878
965,732
966,4473
967,6093
968,7153
969,7399
970,1352
971,6476
972,2150
973,8639
974,6809
975,7921
976,9561
977,6858
978,7538
979,489
980,1569
981,1617
982,6792
983,9579
984,9262
985,611
986,2181
987,5709
988,8057
989,8071
990,7301
991,7793
992,6295
993,2804
994,8527
995,3844
996,3914
997,4705
998,8577
999,8063
1000,8117
1001,3384
1002,5648
1003,6976
1004,4852
1005,854
1006,1777
1007,956
1008,7638
1009,1187
1010,7810
1011,8160
1012,4155
1013,3940
1014,5063
1015,8540
1016,7236
1017,4410
1018,3049
1019,1755
1020,4824
1021,7257
1022,4463
1023,3372
1024,5402
1025,8830
1026,4578
1027,664
1028,7651
1029,3692
1030,6920
1031,8113
1032,9618
1033,1906
1034,3984
1035,8096
1036,9206
1037,3750
1038,2692
1039,8426
1040,9902
1041,182
1042,1669
1043,2766
1044,8958
1045,5333
1046,1458
1047,4111
1048,2271
1049,1853
1050,1986
1051,3865
1052,6429
1053,4252
1054,1427
1055,296
1056,871
1057,1374
1058,7277
1059,1167
1060,5062
1061,8286
1062,7069
1063,4136
1064,9118
1065,716
1066,1392
1067,71
1068,2089
1069,5717
1070,5664
1071,2874
1072,9754
1073,4430
1074,5740
1075,1764
1076,8824
1077,5171
1078,4098
1079,8591
1080,9872
1081,5874
1082,3986
1083,9225
1084,6415
1085,6364
1086,2818
1087,3483
1088,8817
1089,7874
1090,925
1091,3150
1092,1415
1093,5272
1094,5122
1095,5977
1096,5689
1097,8915
1098,4476
1099,5385
1100,1556
1101,4454
1102,9860
1103,7636
1104,6136
1105,3073
1106,8099
1107,2607
1108,5334
1109,2579
1110,6192
1111,4301
1112,4508
1113,10000
1114,9968
1115,9953
1116,5519
1117,3759
1118,9151
1119,3152
1120,2617
1121,3640
1122,2680
1123,50
1124,3276
1125,5621
1126,671
1127,1825
1128,6181
1129,1614
1130,3859
1131,9825
1132,6194
1133,2733
1134,2926
1135,7043
1136,9415
1137,6700
1138,4862
1139,1770
1140,2873
1141,3366
1142,4906
1143,3297
1144,1122
1145,7063
1146,6681
1147,7677
1148,47
1149,8273
1150,5222
1151,5020
1152,397
1153,4221
1154,8520
1155,9722
1156,9645
1157,9326
1158,5112
1159,1913
1160,9814
1161,3848
1162,3079
1163,6314
1164,1890
1165,4561
1166,3247
1167,8255
1168,7594
1169,987
1170,3461
1171,5404
1172,988
1173,2173
1174,9732
1175,9697
1176,8979
1177,4363
1178,8898
1179,3839
1180,167
1181,3139
1182,7975
1183,3515
1184,6386
1185,4193
1186,5731
1187,4013
1188,5813
1189,656
1190,5632
1191,401
1192,3824
1193,7141
1194,2576
1195,3149
1196,8394
1197,4262
1198,9474
1199,7268
1200,9584
1201,1259
1202,5610
1203,9304
1204,7619
1205,6847
1206,613
1207,2539
1208,5521
1209,3469
1210,6609
1211,4931
1212,782
1213,6464
1214,9043
1215,7122
1216,8880
1217,6204
1218,1865
1219,1549
1220,1266
1221,9550
1222,5654
1223,6009
1224,3565
1225,5931
1226,9886
1227,4587
1228,58
1229,3641
1230,4836
1231,449
1232,5380
1233,1219
1234,695
1235,7103
1236,4953
1237,7346
1238,5409
1239,2254
1240,3425
1241,2215
1242,56
1243,3517
1244,5297
1245,6390
1246,7367
1247,893
1248,3504
1249,9152
1250,4940
1251,2841
1252,2605
1253,2635
1254,395
1255,8376
1256,5881
1257,3830
1258,7150
1259,8952
1260,1333
1261,5692
1262,2194
1263,7844
1264,800
1265,412
1266,5323
1267,265
1268,2615
1269,9942
1270,7083
1271,3910
1272,4112
1273,2086
1274,2116
1275,3877
1276,1681
1277,9772
1278,2405
1279,2827
1280,1576
1281,4326
1282,1364
1283,2681
1284,7065
1285,9827
1286,470
1287,9573
1288,8774
1289,313
1290,5214
1291,6929
1292,3199
1293,4711
1294,4141
1295,2670
1296,7320
1297,2512
1298,6297
1299,1083
1300,7521
1301,3184
1302,9500
1303,2449
1304,3510
1305,2227
1306,4948
1307,6105
1308,2346
1309,1718
1310,9812
1311,691
1312,4813
1313,1793
1314,2497
1315,5293
1316,748
1317,1781
1318,7498
1319,9925
1320,2719
1321,4702
1322,9160
1323,3747
1324,4413
1325,7317
1326,330
1327,6237
1328,1255
1329,3695
1330,7168
1331,9433
1332,6100
1333,5143
1334,3142
1335,9712
1336,5105
1337,4579
1338,5964
1339,9439
1340,2716
1341,4251
1342,3858
1343,1340
1344,7831
1345,5194
1346,7486
1347,7621
1348,9154
1349,3408
1350,6796
1351,5313
1352,5442
1353,8109
1354,8091
1355,2995
1356,1105
1357,8578
1358,5047
1359,1356
1360,9683
1361,2911
1362,4273
1363,619
1364,770
1365,5857
1366,5914
1367,3081
1368,6766
1369,4494
1370,1536
1371,1003
1372,6182
1373,2138
1374,3043
1375,2701
1376,5912
1377,4789
1378,1646
1379,11
1380,5710
1381,3449
1382,3299
1383,1921
1384,3310
1385,2683
1386,5982
1387,1074
1388,9300
1389,6886
1390,2121
1391,9534
1392,8410
1393,6856
1394,5388
1395,7927
1396,4471
1397,633
1398,8054
1399,8456
1400,1090
1401,7692
1402,3072
1403,354
1404,9172
1405,6275
1406,77
1407,405
1408,3734
1409,6808
1410,1288
1411,5444
1412,4497
1413,3319
1414,1953
1415,7706
1416,8601
1417,1132
1418,6896
1419,1599
1420,7490
1421,199
1422,7664
1423,755
1424,4359
1425,8847
1426,6255
1427,3389
1428,2711
1429,592
1430,2045
1431,529
1432,2939
1433,4566
1434,3853
1435,3019
1436,1453
1437,2761
1438,8995
1439,4538
1440,7254
1441,2147
1442,7202
1443,6491
1444,2018
1445,5635
1446,7415
1447,9619
1448,7087
1449,9112
1450,8655
1451,6800
1452,7310
1453,1113
1454,9173
1455,8088
1456,2653
1457,3075
1458,5827
1459,2962
1460,9194
1461,4863
1462,9025
1463,8940
1464,5775
1465,692
1466,5975
1467,6503
1468,9248
1469,8949
1470,7533
1471,6996
1472,2658
1473,1213
1474,2339
1475,8938
1476,394
1477,8820
1478,1896
1479,9882
1480,7775
1481,9099
1482,6908
1483,2702
1484,8147
1485,2919
1486,3634
1487,9997
1488,1507
1489,3311
1490,1553
1491,750
1492,4981
1493,9768
1494,2809
1495,775
1496,4101
1497,4529
1498,9075
1499,7311
1500,9212
1501,4774
1502,7853
1503,3448
1504,6757
1505,934
1506,5205
1507,2986
1508,9425
1509,5843
1510,2611
1511,4342
1512,1263
1513,9781
1514,5768
1515,9798
1516,1155
1517,7740
1518,8927
1519,7650
1520,2768
1521,5246
1522,3526
1523,6147
1524,8488
1525,8513
1526,4008
1527,5957
1528,2379
1529,2759
1530,3529
1531,4737
1532,3374
1533,2072
1534,1782
1535,7330
1536,4567
1537,723
1538,941
1539,9659
1540,9287
1541,9283
1542,4886
1543,5927
1544,9937
1545,6378
1546,2501
1547,2177
1548,9411
1549,8182
1550,2179
1551,5267
1552,3466
1553,7539
1554,3177
1555,2296
1556,6289
1557,3702
1558,2292
1559,8706
1560,8483
1561,1916
1562,9244
1563,4602
1564,7076
1565,2091
1566,7595
1567,1800
1568,1421
1569,4834
1570,5418
1571,5479
1572,5509
1573,2140
1574,5245
1575,7235
1576,653
1577,9776
1578,997
1579,6885
1580,3742
1581,4154
1582,4178
1583,990
1584,8181
1585,4064
1586,2469
1587,2488
1588,7215
1589,3130
1590,5394
1591,6719
1592,2540
1593,5391
1594,3339
1595,9094
1596,288
1597,3672
1598,7078
1599,1075
1600,8920
1601,8664
1602,1111
1603,465
1604,4403
1605,5018
1606,8077
1607,4920
1608,6229
1609,2905
1610,7509
1611,9571
1612,2253
1613,3391
1614,7661
1615,4249
1616,6312
1617,9245
1618,6835
1619,554
1620,9580
1621,2735
1622,407
1623,3579
1624,8740
1625,2371
1626,3652
1627,6098
1628,1308
1629,2282
1630,885
1631,6388
1632,6443
1633,7532
1634,9669
1635,1826
1636,7553
1637,7102
1638,5976
1639,4325
1640,5996
1641,7305
1642,2008
1643,3967
1644,8155
1645,6256
1646,2790
1647,3803
1648,3659
1649,810
1650,6714
1651,8352
1652,3007
1653,2666
1654,897
1655,2345
1656,3960
1657,4634
1658,3611
1659,4022
1660,2676
1661,545
1662,787
1663,8037
1664,2842
1665,4928
1666,4172
1667,6323
1668,5705
1669,4094
1670,7234
1671,6898
1672,1882
1673,4424
1674,4915
1675,2391
1676,5752
1677,2231
1678,3812
1679,635
1680,8152
1681,2144
1682,6914
1683,3016
1684,7053
1685,8704
1686,3626
1687,6328
1688,9508
1689,5626
1690,1604
1691,2830
1692,8494
1693,1358
1694,2368
1695,4284
1696,2272
1697,432
1698,8353
1699,781
1700,8965
1701,3323
1702,734
1703,4379
1704,3463
1705,1675
1706,4738
1707,88
1708,3262
1709,2922
1710,3961
1711,4605
1712,128
1713,4139
1714,7089
1715,3265
1716,2655
1717,6550
1718,172
1719,201
1720,9879
1721,9651
1722,2398
1723,4305
1724,1309
1725,3084
1726,4003
1727,1135
1728,3561
1729,4950
1730,7335
1731,1710
1732,7060
1733,1285
1734,4609
1735,908
1736,9668
1737,3475
1738,7116
1739,581
1740,6718
1741,7334
1742,9903
1743,4898
1744,2801
1745,2438
1746,32
1747,969
1748,3271
1749,6169
1750,5279
1751,9306
1752,4081
1753,4427
1754,4295
1755,5493
1756,8987
1757,9257
1758,2004
1759,689
1760,6889
1761,4938
1762,3551
1763,3538
1764,4242
1765,7901
1766,4012
1767,8332
1768,3293
1769,7755
1770,6925
1771,5311
1772,7287
1773,3997
1774,2337
1775,5773
1776,1883
1777,5997
1778,8112
1779,1486
1780,6517
1781,9355
1782,9186
1783,8596
1784,9156
1785,9726
1786,5741
1787,7139
1788,9592
1789,14
1790,4993
1791,7689
1792,2541
1793,1608
1794,8738
1795,6566
1796,4369
1797,4827
1798,7162
1799,418
1800,5238
1801,6965
1802,1034
1803,4145
1804,8299
1805,3627
1806,798
1807,6523
1808,9566
1809,4854
1810,6274
1811,922
1812,7008
1813,131
1814,1411
1815,3215
1816,9008
1817,9760
1818,7190
1819,4423
1820,2871
1821,3171
1822,2336
1823,857
1824,6943
1825,3943
1826,6111
1827,6240
1828,1191
1829,4638
1830,8140
1831,3342
1832,1246
1833,7616
1834,6478
1835,7193
1836,9407
1837,2786
1838,6697
1839,4240
1840,4462
1841,9107
1842,7365
1843,4922
1844,2053
1845,7907
1846,655
1847,9046
1848,3325
1849,3534
1850,8531
1851,6619
1852,9060
1853,4606
1854,1628
1855,9714
1856,7620
1857,6398
1858,3768
1859,1881
1860,6577
1861,4148
1862,6234
1863,3413
1864,2982
1865,4644
1866,8816
1867,118
1868,8959
1869,9636
1870,3911
1871,7092
1872,4444
1873,8012
1874,9897
1875,4028
1876,3008
1877,7670
1878,5783
1879,1469
1880,4996
1881,7665
1882,6269
1883,5101
1884,1159
1885,2186
1886,2163
1887,2145
1888,7243
1889,5470
1890,2039
1891,4883
1892,5792
1893,802
1894,7161
1895,8522
1896,522
1897,3028
1898,1908
1899,1139
1900,4998
1901,4060
1902,3990
1903,9229
1904,2167
1905,8568
1906,4589
1907,874
1908,90
1909,2493
1910,7952
1911,337
1912,4929
1913,2789
1914,6278
1915,6924
1916,4124
1917,4653
1918,2481
1919,1174
1920,8154
1921,6556
1922,8731
1923,4053
1924,5392
1925,4402
1926,764
1927,2724
1928,9967
1929,6934
1930,7608
1931,6872
1932,827
1933,468
1934,9222
1935,3094
1936,2052
1937,9080
1938,1797
1939,7637
1940,6382
1941,4131
1942,6113
1943,1685
1944,612
1945,70
1946,4146
1947,8280
1948,8468
1949,8595
1950,5195
1951,3841
1952,2945
1953,6175
1954,766
1955,4639
1956,9979
1957,5983
1958,9209
1959,8722
1960,82
1961,501
1962,8683
1963,3792
1964,79
1965,8925
1966,3402
1967,7039
1968,6152
1969,943
1970,543
1971,7910
1972,7752
1973,7640
1974,213
1975,7445
1976,8811
1977,2650
1978,3335
1979,7992
1980,3106
1981,482
1982,6077
1983,797
1984,6350
1985,3530
1986,1992
1987,4238
1988,7820
1989,259
1990,5349
1991,3613
1992,9735
1993,6667
1994,9421
1995,4541
1996,363
1997,1835
1998,7059
1999,1727
2000,4108
2001,9246
2002,8347
2003,4084
2004,5071
2005,5765
2006,422
2007,5688
2008,1272
2009,4397
2010,9274
2011,8967
2012,3686
2013,8806
2014,8453
2015,753
2016,6399
2017,3119
2018,1717
2019,1484
2020,5252
2021,7930
2022,3995
2023,7721
2024,483
2025,3024
2026,9724
2027,8331
2028,4577
2029,7696
2030,8007
2031,3521
2032,2622
2033,6001
2034,6786
2035,8389
2036,8221
2037,5169
2038,2494
2039,3944
2040,8246
2041,1434
2042,8802
2043,9938
2044,9704
2045,1996
2046,8026
2047,1738
2048,8455
2049,4594
2050,6102
2051,1600
2052,7282
2053,4192
2054,370
2055,9103
2056,359
2057,5954
2058,134
2059,5084
2060,4964
2061,4213
2062,5319
2063,5132
2064,6166
2065,3779
2066,6596
2067,9252
2068,9192
2069,6673
2070,5416
2071,2519
2072,4958
2073,9649
2074,2078
2075,7748
2076,1968
2077,8588
2078,8324
2079,846
2080,4684
2081,4106
2082,5056
2083,6487
2084,9453
2085,8234
2086,8440
2087,3050
2088,1753
2089,6795
2090,2555
2091,8866
2092,5428
2093,5167
2094,9734
2095,4234
2096,1639
2097,6348
2098,5925
2099,9067
2100,3033
2101,5421
2102,7295
2103,1660
2104,7683
2105,6230
2106,5250
2107,5469
2108,932
2109,1496
2110,3620
2111,7645
2112,1684
2113,3680
2114,2699
2115,3628
2116,9387
2117,3860
2118,323
2119,5048
2120,9001
2121,6806
2122,7535
2123,4654
2124,5802
2125,4791
2126,5117
2127,588
2128,3358
2129,1593
2130,6380
2131,7652
2132,7838
2133,9815
2134,1287
2135,1903
2136,986
2137,7360
2138,425
2139,4375
2140,6288
2141,4681
2142,4732
2143,6200
2144,2849
2145,4260
2146,7812
2147,634
2148,3341
2149,6857
2150,724
2151,1440
2152,533
2153,233
2154,6959
2155,1048
2156,9198
2157,939
2158,6839
2159,68
2160,2522
2161,3519
2162,7329
2163,6658
2164,9696
2165,9130
2166,5998
2167,65
2168,7710
2169,2249
2170,8451
2171,9978
2172,5066
2173,1700
2174,5910
2175,4404
2176,8101
2177,1548
2178,2054
2179,3067
2180,685
2181,9676
2182,1061
2183,8814
2184,7868
2185,9622
2186,1941
2187,5934
2188,594
2189,7826
2190,2408
2191,6168
2192,6864
2193,6953
2194,6106
2195,2755
2196,3207
2197,7050
2198,9999
2199,5386
2200,9553
2201,6937
2202,6480
2203,608
2204,9505
2205,8199
2206,4235
2207,2795
2208,6822
2209,8433
2210,466
2211,9342
2212,6708
2213,4765
2214,9113
2215,9440
2216,7270
2217,1822
2218,5697
2219,8498
2220,1603
2221,9450
2222,2847
2223,1058
2224,9711
2225,9667
2226,9095
2227,8326
2228,3740
2229,4571
2230,9610
2231,7497
2232,1312
2233,8076
2234,3205
2235,4080
2236,9828
2237,6558
2238,2817
2239,1768
2240,5336
2241,91
2242,6520
2243,3706
2244,8350
2245,2965
2246,609
2247,6291
2248,6684
2249,2779
2250,5408
2251,6272
2252,5955
2253,3002
2254,5482
2255,8930
2256,7611
2257,1463
2258,5067
2259,19
2260,1115
2261,9908
2262,1353
2263,7397
2264,7430
2265,9739
2266,8421
2267,1537
2268,3790
2269,1876
2270,3648
2271,9598
2272,4429
2273,8563
2274,411
2275,5207
2276,6477
2277,8662
2278,4631
2279,3338
2280,4478
2281,507
2282,1605
2283,5500
2284,7971
2285,9552
2286,9559
2287,6496
2288,2412
2289,8529
2290,1792
2291,3145
2292,374
2293,8169
2294,582
2295,3639
2296,6707
2297,1173
2298,36
2299,2869
2300,2517
2301,3270
2302,8777
2303,8224
2304,5209
2305,310
2306,225
2307,6451
2308,4278
2309,293
2310,3511
2311,7796
2312,9966
2313,2301
2314,3814
2315,3010
2316,247
2317,5595
2318,33
2319,2325
2320,3089
2321,348
2322,4598
2323,7240
2324,9762
2325,9674
2326,9661
2327,4153
2328,1728
2329,2777
2330,7413
2331,6485
2332,6027
2333,2467
2334,8892
2335,3736
2336,98
2337,4670
2338,9898
2339,7191
2340,8164
2341,6871
2342,5283
2343,7841
2344,5163
2345,3618
2346,3249
2347,4615
2348,2095
2349,351
2350,7995
2351,8265
2352,9782
2353,9232
2354,5905
2355,3693
2356,704
2357,3322
2358,2172
2359,8287
2360,6101
2361,9609
2362,9541
2363,1828
2364,1005
2365,1457
2366,1783
2367,1360
2368,9144
2369,7460
2370,6932
2371,7788
2372,9723
2373,1946
2374,9272
2375,7352
2376,2514
2377,9322
2378,8787
2379,4794
2380,6385
2381,6127
2382,1734
2383,3203
2384,4017
2385,4472
2386,4612
2387,7500
2388,8314
2389,8419
2390,6233
2391,8135
2392,9451
2393,1147
2394,3211
2395,3438
2396,491
2397,5341
2398,3112
2399,5718
2400,1989
2401,2213
2402,7546
2403,9429
2404,6257
2405,127
2406,1948
2407,4223
2408,1943
2409,416
2410,1650
2411,5446
2412,2165
2413,9744
2414,2679
2415,527
2416,8365
2417,3979
2418,6244
2419,2978
2420,1465
2421,9120
2422,4495
2423,8769
2424,3041
2425,2092
2426,5248
2427,6723
2428,1478
2429,7886
2430,5261
2431,6901
2432,8469
2433,8437
2434,7396
2435,801
2436,4838
2437,808
2438,6412
2439,9833
2440,8406
2441,7676
2442,4334
2443,3969
2444,1534
2445,8378
2446,3454
2447,4962
2448,3661
2449,1249
2450,2047
2451,9985
2452,884
2453,5739
2454,4630
2455,926
2456,3836
2457,9946
2458,5211
2459,3786
2460,1029
2461,7588
2462,8698
2463,6887
2464,7095
2465,6722
2466,2993
2467,4407
2468,2375
2469,9577
2470,8605
2471,2647
2472,4083
2473,9379
2474,6588
2475,599
2476,2505
2477,3381
2478,8250
2479,3726
2480,3619
2481,9962
2482,9284
2483,1933
2484,5331
2485,2307
2486,6128
2487,6377
2488,1230
2489,6090
2490,2482
2491,6506
2492,916
2493,1368
2494,5318
2495,2542
2496,2917
2497,1757
2498,3540
2499,6293
2500,1303
2501,5104
2502,5203
2503,5365
2504,5477
2505,9639
2506,1959
2507,1964
2508,2190
2509,1349
2510,152
2511,9419
2512,356
2513,5580
2514,6116
2515,9818
2516,5791
2517,2200
2518,132
2519,2500
2520,9830
2521,3268
2522,1001
2523,8484
2524,7307
2525,521
2526,1543
2527,2109
2528,5585
2529,7895
2530,8712
2531,661
2532,7333
2533,6142
2534,8872
2535,6141
2536,7099
2537,1519
2538,5766
2539,7648
2540,9533
2541,7813
2542,5108
