Rank,Card
1413,4855
1414,291
1415,4214
1416,2066
1417,9281
1418,4181
1419,3562
1420,6151
1421,3692
1422,2766
1423,10000
1424,9722
1425,4101
1426,6889
1427,4242
1428,6523
1429,1174
1430,8662
1431,2375
1432,9910
1433,7028
1434,6117
1435,1864
1436,7165
1437,3163
1438,3267
1439,6831
1440,372
1441,8232
1442,2665
1443,3563
1444,3602
1445,398
1446,474
1447,7145
1448,299
1449,1017
1450,2731
1451,7336
1452,8742
1453,3077
1454,9270
1455,7126
1456,847
1457,754
1458,4643
1459,4926
1460,6023
1461,8569
1462,7997
1463,2950
1464,9162
1465,5833
1466,7918
1467,2442
1468,2129
1469,4093
1470,6753
1471,1247
1472,2713
1473,820
1474,9037
1475,6958
1476,9591
1477,650
1478,1674
1479,7223
1480,459
1481,6954
1482,4558
1483,1412
1484,4690
1485,4196
1486,8193
1487,8622
1488,5974
1489,1291
1490,7285
1491,3362
1492,467
1493,7663
1494,3359
1495,6498
1496,5901
1497,297
1498,4733
1499,8550
1500,4543
1501,8521
1502,4198
1503,7309
1504,8386
1505,3114
1506,728
1507,7649
1508,1375
1509,7032
1510,3035
1511,8783
1512,7264
1513,9895
1514,5264
1515,1984
1516,8050
1517,6725
1518,1613
1519,6960
1520,7908
1521,7655
1522,1341
1523,215
1524,5212
1525,7594
1526,2047
1527,2861
1528,4713
1529,8669
1530,7467
1531,1925
1532,6158
1533,3896
1534,6056
1535,1508
1536,6210
1537,912
1538,3273
1539,406
1540,7178
1541,3773
1542,844
1543,5503
1544,8973
1545,4331
1546,3056
1547,6711
1548,6777
1549,614
1550,5989
1551,8562
1552,7101
1553,2250
1554,3660
1555,6406
1556,7248
1557,3714
1558,5466
1559,9517
1560,8063
1561,1187
1562,4155
1563,2841
1564,1793
1565,5768
1566,3702
1567,1800
1568,5245
1569,9669
1570,7053
1571,734
1572,3561
1573,9407
1574,4922
1575,437
1576,7412
1577,9405
1578,6690
1579,4117
1580,8591
1581,8255
1582,1883
1583,9676
1584,8419
1585,926
1586,7895
1587,7058
1588,130
1589,999
1590,7468
1591,1183
1592,4137
1593,5137
1594,2725
1595,5561
1596,139
1597,2773
1598,9410
1599,7488
1600,241
1601,4837
1602,6595
1603,9302
1604,9666
1605,6529
1606,5156
1607,7999
1608,622
1609,6178
1610,4873
1611,4722
1612,6705
1613,2187
1614,509
1615,4742
1616,679
1617,4259
1618,1252
1619,2342
1620,6535
1621,5854
1622,4135
1623,8599
1624,2739
1625,5720
1626,1645
1627,1332
1628,8235
1629,9643
1630,7232
1631,5240
1632,5054
1633,4511
1634,571
1635,1097
1636,7763
1637,7718
1638,5262
1639,735
1640,7798
1641,5800
1642,9820
1643,7582
1644,9188
1645,8937
1646,484
1647,5433
1648,6867
1649,1169
1650,410
1651,9083
1652,4972
1653,7355
1654,9087
1655,5162
1656,5667
1657,7937
1658,3110
1659,5830
1660,6405
1661,2070
1662,882
1663,9044
1664,3434
1665,1851
1666,5410
1667,1975
1668,7220
1669,7478
1670,9519
1671,8686
1672,2323
1673,9814
1674,1246
1675,4875
1676,2024
1677,2789
1678,9967
1679,483
1680,9236
1681,4987
1682,869
1683,4307
1684,1047
1685,6538
1686,4467
1687,6298
1688,3216
1689,1526
1690,9277
1691,7364
1692,9204
1693,6197
1694,3421
1695,8354
1696,1342
1697,6854
1698,8373
1699,7350
1700,232
1701,2748
1702,4778
1703,9625
1704,5976
1705,6965
1706,4794
1707,4739
1708,6621
1709,2329
1710,2161
1711,9921
1712,2989
1713,7117
1714,5562
1715,8356
1716,2524
1717,7972
1718,4756
1719,3776
1720,9773
1721,5669
1722,8699
1723,7855
1724,274
1725,5121
1726,9208
1727,6987
1728,1795
1729,4167
1730,8752
1731,4932
1732,5006
1733,1683
1734,6389
1735,6589
1736,836
1737,7551
1738,7782
1739,6375
1740,5215
1741,6284
1742,5793
1743,1561
1744,9555
1745,5092
1746,4641
1747,6940
1748,9557
1749,6008
1750,3403
1751,6458
1752,2015
1753,1960
1754,3399
1755,4314
1756,5438
1757,6761
1758,3186
1759,8916
1760,1330
1761,8005
1762,4275
1763,3922
1764,2245
1765,3924
1766,5265
1767,6946
1768,6171
1769,4896
1770,4796
1771,2105
1772,2411
1773,5871
1774,7189
1775,7096
1776,5694
1777,4297
1778,3991
1779,3036
1780,2848
1781,1098
1782,4990
1783,3071
1784,2316
1785,1872
1786,4065
1787,3916
1788,9689
1789,4336
1790,639
1791,3717
1792,3785
1793,2265
1794,7239
1795,3349
1796,8425
1797,5907
1798,4087
1799,3819
1800,8551
1801,1384
1802,2330
1803,7793
1804,3859
1805,449
1806,1646
1807,4634
1808,9508
1809,4950
1810,418
1811,4653
1812,9222
1813,7535
1814,9440
1815,1728
1816,7372
1817,3255
1818,4383
1819,4161
1820,3355
1821,833
1822,2727
1823,5268
1824,6396
1825,9459
1826,865
1827,5366
1828,2433
1829,3805
1830,5197
1831,2686
1832,8225
1833,9993
1834,8099
1835,1825
1836,4836
1837,4953
1838,3695
1839,5775
1840,2658
1841,4774
1842,7234
1843,5626
1844,7665
1845,4883
1846,522
1847,9735
1848,9252
1849,5416
1850,6806
1851,533
1852,6127
1853,6696
1854,1711
1855,6580
1856,6568
1857,231
1858,7056
1859,8516
1860,1099
1861,578
1862,4458
1863,8645
1864,709
1865,8387
1866,2933
1867,4904
1868,5342
1869,6026
1870,4829
1871,5007
1872,8581
1873,4199
1874,523
1875,1574
1876,8984
1877,6006
1878,4109
1879,5200
1880,3656
1881,402
1882,3231
1883,9607
1884,8306
1885,142
1886,6352
1887,6484
1888,1783
1889,907
1890,4709
1891,741
1892,9084
1893,6206
1894,5393
1895,4470
1896,8188
1897,7741
1898,8955
1899,264
1900,3039
1901,2271
1902,9925
1903,6796
1904,4682
1905,9073
1906,4408
1907,966
1908,1962
1909,860
1910,2421
1911,1240
1912,9687
1913,4139
1914,9272
1915,5580
1916,123
1917,654
1918,7993
1919,4983
1920,5699
1921,8020
1922,9792
1923,4947
1924,9
1925,8797
1926,842
1927,2607
1928,5409
1929,3517
1930,4579
1931,592
1932,8820
1933,6908
1934,3311
1935,3130
1936,3215
1937,2145
1938,608
1939,9559
1940,8164
1941,9744
1942,8712
1943,530
1944,2737
1945,4063
1946,5735
1947,2948
1948,3778
1949,9494
1950,8279
1951,6359
1952,7030
1953,2691
1954,9813
1955,8728
1956,9207
1957,5899
1958,9464
1959,6865
1960,6448
1961,6978
1962,1410
1963,7379
1964,7284
1965,4971
1966,2728
1967,6489
1968,9403
1969,53
1970,3253
1971,9887
1972,3013
1973,3354
1974,3555
1975,4320
1976,1709
1977,977
1978,3165
1979,2135
1980,6249
1981,5521
1982,8706
1983,7661
1984,7755
1985,1486
1986,9186
1987,1272
1988,3358
1989,2500
1990,1999
1991,3141
1992,4988
1993,7035
1994,7067
1995,7978
1996,7113
1997,4461
1998,6813
1999,7828
2000,8274
2001,9554
2002,1749
2003,2601
2004,8654
2005,1152
2006,6337
2007,1371
2008,3428
2009,7174
2010,9201
2011,3030
2012,537
2013,1431
2014,2417
2015,8640
2016,9536
2017,816
2018,9899
2019,9612
2020,6354
2021,2286
2022,9416
2023,8117
2024,9754
2025,529
2026,4538
2027,3007
2028,2699
2029,9047
2030,1550
2031,16
2032,1986
2033,2926
2034,5912
2035,7616
2036,6102
2037,9130
2038,8365
2039,9830
2040,4662
2041,7269
2042,7562
2043,4191
2044,6499
2045,8902
2046,1089
2047,8856
2048,4222
2049,1134
2050,7229
2051,5178
2052,8753
2053,4887
2054,485
2055,9530
2056,7767
2057,8297
2058,1388
2059,8785
2060,1884
2061,12
2062,431
2063,2480
2064,361
2065,7511
2066,5896
2067,7147
2068,2341
2069,9328
2070,7558
2071,1769
2072,8594
2073,9111
2074,8146
2075,879
2076,1251
2077,3621
2078,366
2079,3728
2080,1054
2081,6740
2082,2638
2083,3900
2084,73
2085,1378
2086,9784
2087,7466
2088,4079
2089,8264
2090,9741
2091,7766
2092,1775
2093,2056
2094,4426
2095,5638
2096,7061
2097,3957
2098,2792
2099,1558
2100,1566
2101,5243
2102,7444
2103,9449
2104,2199
2105,8818
2106,9042
2107,5227
2108,4370
2109,1716
2110,7281
2111,676
2112,9331
2113,3453
2114,1487
2115,8871
2116,3756
2117,712
2118,5403
2119,7586
2120,1664
2121,2038
2122,3093
2123,5832
2124,1679
2125,6540
2126,5663
2127,616
2128,5842
2129,5008
2130,8171
2131,8579
2132,2394
2133,6033
2134,9797
2135,7980
2136,2302
2137,8309
2138,7377
2139,7226
2140,8108
2141,9617
2142,3816
2143,1809
2144,9980
2145,4734
2146,9873
2147,8198
2148,4236
2149,1081
2150,3006
2151,6519
2152,3222
2153,6165
2154,6465
2155,652
2156,6799
2157,5717
2158,3986
2159,7874
2160,2873
2161,1333
2162,3910
2163,9798
2164,4008
2165,7509
2166,2830
2167,2272
2168,9879
2169,2167
2170,2481
2171,4402
2172,2052
2173,5386
2174,8169
2175,8892
2176,4615
2177,3041
2178,6884
2179,334
2180,267
2181,4842
2182,7260
2183,949
2184,595
2185,4206
2186,4969
2187,9611
2188,5818
2189,7441
2190,7066
2191,1468
2192,6599
2193,316
2194,6793
2195,5021
2196,4525
2197,3509
2198,8865
2199,4980
2200,7641
2201,9844
2202,7462
2203,1077
2204,3810
2205,1853
2206,4711
2207,2336
2208,1005
2209,3404
2210,327
2211,7112
2212,5526
2213,7662
2214,6597
2215,8922
2216,4534
2217,8546
2218,1813
2219,5005
2220,2762
2221,4120
2222,7959
2223,1467
2224,9081
2225,6772
2226,2256
2227,4339
2228,1850
2229,4122
2230,1133
2231,6071
2232,6570
2233,7446
2234,524
2235,3064
2236,427
2237,2700
2238,4227
2239,9176
2240,3375
2241,3823
2242,4237
2243,4265
2244,9472
2245,314
2246,7107
2247,294
2248,2112
2249,3313
2250,4486
2251,7429
2252,6085
2253,3382
2254,8379
2255,4553
2256,9280
2257,9924
2258,3512
2259,4960
2260,3751
2261,7262
2262,4741
2263,1328
2264,536
2265,6890
2266,1499
2267,85
2268,6816
2269,6454
2270,6539
2271,2508
2272,2599
2273,5030
2274,1649
2275,6160
2276,5640
2277,5908
2278,419
2279,1270
2280,5098
2281,5371
2282,2233
2283,2191
2284,1189
2285,6748
2286,5
2287,1145
2288,8407
2289,4893
2290,2046
2291,5615
2292,871
2293,6898
2294,7139
2295,416
2296,6479
2297,5139
2298,1625
2299,196
2300,360
2301,9148
2302,3929
2303,6220
2304,8684
2305,96
2306,2192
2307,9740
2308,30
2309,3958
2310,2831
2311,2543
2312,9826
2313,4354
2314,5436
2315,714
2316,8525
2317,5494
2318,9518
2319,4715
2320,5077
2321,5786
2322,9358
2323,4173
2324,5797
2325,9562
2326,1956
2327,7817
2328,2103
2329,9377
2330,1347
2331,2753
2332,5230
2333,9251
2334,4151
2335,4487
2336,5937
2337,2367
2338,234
2339,3291
2340,9881
2341,7591
2342,9039
2343,8826
2344,5053
2345,9313
2346,7803
2347,2006
2348,9237
2349,9902
2350,7069
2351,1415
2352,7975
2353,401
2354,9772
2355,2681
2356,4494
2357,11
2358,354
2359,6896
2360,1599
2361,4022
2362,857
2363,9060
2364,766
2365,3792
2366,7752
2367,5421
2368,4681
2369,2054
2370,2408
2371,9610
2372,374
2373,6027
2374,6871
2375,9946
2376,3540
2377,6293
2378,1950
2379,7933
2380,5029
2381,1607
2382,3663
2383,6527
2384,146
2385,9901
2386,8270
2387,7201
2388,6689
2389,6704
2390,5952
2391,9756
2392,5524
2393,3872
2394,5564
2395,1491
2396,1501
2397,352
2398,1344
2399,6028
2400,7133
2401,5749
2402,1899
2403,9301
2404,3082
2405,3239
2406,9893
2407,777
2408,7941
2409,2461
2410,1200
2411,1898
2412,6044
2413,8459
2414,4968
2415,6190
2416,3608
2417,7421
2418,5855
2419,9755
2420,9923
2421,8330
2422,8103
2423,6586
2424,1210
2425,9779
2426,3441
2427,7840
2428,1758
2429,2770
2430,6315
2431,6961
2432,9259
2433,6501
2434,956
2435,2761
2436,5635
2437,7533
2438,8938
2439,750
2440,7116
2441,7590
2442,9307
2443,6368
2444,3177
2445,1916
2446,4249
2447,7102
2448,2666
2449,7437
2450,4592
2451,1454
2452,1569
2453,8830
2454,7063
2455,167
2456,5813
2457,6009
2458,1681
2459,9812
2460,9154
2461,6289
2462,5479
2463,4154
2464,3626
2465,1604
2466,2655
2467,9668
2468,6517
2469,6619
2470,7670
2471,6175
2472,1700
2473,2755
2474,6477
2475,6451
2476,8287
2477,801
2478,8378
2479,2122
2480,803
2481,5678
2482,9965
2483,3951
2484,3388
2485,3289
2486,2319
2487,5806
2488,1626
2489,3204
2490,3564
2491,9406
2492,9049
2493,6724
2494,3269
2495,8056
2496,7697
2497,4712
2498,2577
2499,7675
2500,2705
2501,9632
2502,6784
2503,6850
2504,5557
2505,7470
2506,5451
2507,1231
2508,4245
2509,1942
2510,180
2511,7401
2512,5220
2513,8841
2514,9859
2515,4411
2516,262
2517,6939
2518,5017
2519,3909
2520,2312
2521,1691
2522,9894
2523,7914
2524,819
2525,8053
2526,5402
2527,4566
2528,4004
2529,3930
2530,8510
2531,6584
2532,3885
2533,4759
2534,9652
2535,9194
2536,2842
2537,5997
2538,7039
2539,1434
2540,2078
