Rank,Card
990,7407
991,2783
992,7313
993,3882
994,831
995,4270
996,7268
997,8556
998,4020
999,2251
1000,9561
1001,7853
1002,7420
1003,7545
1004,7344
1005,5149
1006,6700
1007,7923
1008,1
1009,9686
1010,74
1011,9599
1012,8413
1013,5141
1014,2255
1015,9165
1016,7469
1017,320
1018,8828
1019,1176
1020,6236
1021,2987
1022,358
1023,2074
1024,624
1025,4554
1026,5689
1027,169
1028,6070
1029,1686
1030,5559
1031,8681
1032,9023
1033,9523
1034,7821
1035,4939
1036,9115
1037,1929
1038,4172
1039,6204
1040,3919
1041,7239
1042,1761
1043,3034
1044,3926
1045,9388
1046,124
1047,4802
1048,8591
1049,8100
1050,1555
1051,6317
1052,6512
1053,5137
1054,1113
1055,7186
1056,7010
1057,4118
1058,8289
1059,2210
1060,1846
1061,6604
1062,5225
1063,8768
1064,1559
1065,3025
1066,741
1067,1277
1068,1371
1069,8497
1070,5788
1071,3965
1072,8323
1073,7117
1074,8716
1075,6228
1076,4919
1077,4582
1078,2821
1079,6819
1080,2761
1081,5678
1082,7353
1083,8652
1084,8104
1085,9398
1086,9907
1087,4029
1088,5300
1089,4331
1090,2402
1091,8594
1092,8908
1093,2334
1094,1983
1095,7868
1096,5155
1097,9442
1098,2421
1099,5969
1100,2690
1101,1444
1102,2213
1103,5528
1104,5946
1105,8536
1106,872
1107,676
1108,9364
1109,4932
1110,8955
1111,1917
1112,5301
1113,8751
1114,6147
1115,9753
1116,3000
1117,9874
1118,785
1119,8024
1120,1232
1121,1676
1122,9885
1123,2414
1124,8490
1125,4977
1126,569
1127,823
1128,1223
1129,9606
1130,2435
1131,6947
1132,9068
1133,8151
1134,602
1135,7328
1136,1799
1137,31
1138,3430
1139,1933
1140,708
1141,5206
1142,5145
1143,4663
1144,7699
1145,4581
1146,1566
1147,1508
1148,7169
1149,9936
1150,3427
1151,1349
1152,4527
1153,5564
1154,719
1155,477
1156,5226
1157,1964
1158,1323
1159,519
1160,5080
1161,9148
1162,373
1163,3375
1164,3257
1165,9519
1166,720
1167,1126
1168,5384
1169,1684
1170,5858
1171,9267
1172,7032
1173,3596
1174,57
1175,1435
1176,4655
1177,6628
1178,9111
1179,7900
1180,7518
1181,2930
1182,7888
1183,331
1184,3883
1185,1216
1186,9355
1187,4243
1188,8736
1189,454
1190,7154
1191,1518
1192,156
1193,3218
1194,8197
1195,7097
1196,6694
1197,3238
1198,1459
1199,2642
1200,8597
1201,2104
1202,1886
1203,8865
1204,2644
1205,7584
1206,5853
1207,5379
1208,2506
1209,3869
1210,8640
1211,7799
1212,2652
1213,2175
1214,7758
1215,387
1216,1189
1217,1207
1218,2779
1219,9938
1220,3810
1221,3322
1222,346
1223,6963
1224,649
1225,4011
1226,9847
1227,4631
1228,7568
1229,4441
1230,5475
1231,4023
1232,3417
1233,2316
1234,518
1235,4791
1236,9114
1237,1612
1238,2426
1239,6339
1240,3677
1241,4467
1242,9648
1243,294
1244,1081
1245,1628
1246,1860
1247,6652
1248,4161
1249,8909
1250,4080
1251,7341
1252,848
1253,6627
1254,9457
1255,5485
1256,3589
1257,180
1258,8922
1259,8541
1260,1843
1261,2087
1262,3702
1263,1592
1264,5642
1265,9450
1266,525
1267,5326
1268,4807
1269,189
1270,3809
1271,5459
1272,9941
1273,3317
1274,7106
1275,4033
1276,9601
1277,6059
1278,8378
1279,5999
1280,9970
1281,4893
1282,8320
1283,6190
1284,502
1285,9666
1286,8476
1287,5061
1288,6472
1289,5991
1290,6382
1291,7177
1292,246
1293,4760
1294,9190
1295,9054
1296,9821
1297,2804
1298,2325
1299,2602
1300,3432
1301,3057
1302,9573
1303,9795
1304,1717
1305,2434
1306,8950
1307,9150
1308,8218
1309,7082
1310,709
1311,2467
1312,1707
1313,7884
1314,499
1315,8787
1316,4552
1317,9353
1318,8501
1319,4632
1320,2593
1321,2094
1322,8930
1323,7920
1324,3793
1325,3102
1326,3108
1327,1837
1328,1673
1329,3035
1330,337
1331,7760
1332,9787
1333,3757
1334,4509
1335,1806
1336,8312
1337,657
1338,597
1339,3527
1340,6616
1341,1669
1342,2905
1343,2964
1344,9954
1345,9655
1346,88
1347,1752
1348,6057
1349,4092
1350,426
1351,8842
1352,3075
1353,3140
1354,2256
1355,8228
1356,5430
1357,9337
1358,5807
1359,6825
1360,7622
1361,951
1362,7779
1363,2109
1364,9266
1365,1693
1366,4355
1367,1703
1368,3219
1369,5322
1370,8554
1371,2332
1372,8431
1373,4747
1374,332
1375,9903
1376,942
1377,1643
1378,9904
1379,8877
1380,7820
1381,4561
1382,3635
1383,4043
1384,4598
1385,5735
1386,679
1387,3428
1388,4669
1389,4210
1390,9244
1391,7885
1392,9579
1393,4847
1394,2970
1395,1783
1396,5953
1397,2661
1398,268
1399,3201
1400,699
1401,7173
1402,7857
1403,6668
1404,7873
1405,3531
1406,1815
1407,2517
1408,3271
1409,9800
1410,3179
1411,9608
1412,7587
1413,8200
1414,5252
1415,333
1416,2153
1417,3681
1418,1412
1419,4067
1420,3752
1421,5558
1422,5657
1423,9304
1424,5845
1425,6081
1426,7195
1427,2609
1428,280
1429,3093
1430,8816
1431,559
1432,5442
1433,5836
1434,7449
1435,8038
1436,4988
1437,2185
1438,7307
1439,4862
1440,4963
1441,5834
1442,9554
1443,4130
1444,7255
1445,3464
1446,2560
1447,2691
1448,7901
1449,2062
1450,4037
1451,9898
1452,3521
1453,687
1454,2300
1455,5822
1456,4720
1457,2612
1458,2274
1459,7910
1460,405
1461,7365
1462,8884
1463,2856
1464,5338
1465,3404
1466,6909
1467,1179
1468,8448
1469,937
1470,1299
1471,4829
1472,6629
1473,8335
1474,952
1475,643
1476,3682
1477,4697
1478,7398
1479,2620
1480,3264
1481,393
1482,8539
1483,8812
1484,614
1485,867
1486,4339
1487,585
1488,4709
1489,4674
1490,1679
1491,2437
1492,5865
1493,1523
1494,9713
1495,905
1496,4021
1497,1239
1498,1386
1499,8710
1500,8709
1501,4246
1502,6693
1503,2102
1504,5696
1505,81
1506,4401
1507,5632
1508,8390
1509,8713
1510,532
1511,8170
1512,9251
1513,2009
1514,2716
1515,9811
1516,4726
1517,4468
1518,3274
1519,3348
1520,7727
1521,2556
1522,5824
1523,6338
1524,1736
1525,3776
1526,7922
1527,6637
1528,4056
1529,5191
1530,641
1531,7773
1532,4806
1533,122
1534,3986
1535,4765
1536,1246
1537,1337
1538,6674
1539,5249
1540,6805
1541,9501
1542,4651
1543,5117
1544,5721
1545,1903
1546,9702
1547,2115
1548,2385
1549,4476
1550,4142
1551,7029
1552,5920
1553,205
1554,4546
1555,3431
1556,2618
1557,391
1558,2938
1559,9341
1560,583
1561,20
1562,4849
1563,5158
1564,6661
1565,1664
1566,5297
1567,2703
1568,8384
1569,4918
1570,2188
1571,3711
1572,2604
1573,7690
1574,6168
1575,9018
1576,1146
1577,9585
1578,9366
1579,7453
1580,1539
1581,4164
1582,3567
1583,6914
1584,4187
1585,1579
1586,7335
1587,3325
1588,5172
1589,9882
1590,7882
1591,3304
1592,8364
1593,2718
1594,6930
1595,1637
1596,6546
1597,6875
1598,497
1599,2235
1600,7531
1601,9738
1602,6765
1603,9265
1604,4203
1605,9953
1606,5365
1607,4702
1608,166
1609,4879
1610,2430
1611,257
1612,4999
1613,1178
1614,6194
1615,6554
1616,9437
1617,7935
1618,6476
1619,7287
1620,5720
1621,3751
1622,1312
1623,6762
1624,6561
1625,3777
1626,6096
1627,5936
1628,3615
1629,5827
1630,370
1631,4798
1632,7024
1633,9358
1634,9807
1635,7772
1636,618
1637,7854
1638,5436
1639,7594
1640,4397
1641,4891
1642,6624
1643,2569
1644,1616
1645,4520
1646,3923
1647,678
1648,8986
1649,1210
1650,6634
1651,1724
1652,4941
1653,1932
1654,2827
1655,7687
1656,11
1657,7588
1658,902
1659,5243
1660,430
1661,5441
1662,2939
1663,4736
1664,5438
1665,1889
1666,9243
1667,9327
1668,1763
1669,5864
1670,1896
1671,1861
1672,2069
1673,5766
1674,926
1675,5705
1676,8099
1677,6785
1678,6254
1679,6861
1680,6758
1681,5114
1682,1338
1683,5288
1684,4536
1685,2966
1686,1136
1687,8931
1688,7721
1689,3547
1690,8921
1691,1017
1692,7291
1693,5990
1694,6467
1695,3650
1696,9920
1697,6493
1698,6127
1699,7326
1700,2562
1701,9910
1702,7285
1703,520
1704,9718
1705,9329
1706,1730
1707,2545
1708,3123
1709,7475
1710,1481
1711,1589
1712,489
1713,6355
1714,1960
1715,4755
1716,9616
1717,5592
1718,2982
1719,6747
1720,5431
1721,4858
1722,1776
1723,8000
1724,3647
1725,693
1726,5022
1727,5421
1728,8467
1729,7152
1730,8745
1731,4825
1732,2901
1733,8829
1734,2710
1735,8900
1736,5394
1737,528
1738,4864
1739,8519
1740,354
1741,1231
1742,4956
1743,5044
1744,6379
1745,2607
1746,8271
1747,1061
1748,3453
1749,6161
1750,5315
1751,7125
1752,6005
1753,9403
1754,9658
1755,1485
1756,9891
1757,8305
1758,2295
1759,7861
1760,9138
1761,2405
1762,966
1763,4484
1764,9439
1765,8512
1766,4104
1767,4369
1768,245
1769,1421
1770,3421
1771,4117
1772,6821
1773,9141
1774,8937
1775,1773
1776,5282
1777,7934
1778,764
1779,1765
1780,1437
1781,8207
1782,7168
1783,1233
1784,4950
1785,4771
1786,2305
1787,8802
1788,5359
1789,5881
1790,5700
1791,8278
1792,4794
1793,7185
1794,3292
1795,8925
1796,9567
1797,3406
1798,3978
1799,6769
1800,2571
1801,7870
1802,7833
1803,903
1804,1779
1805,2367
1806,470
1807,437
1808,3062
1809,6960
1810,3237
1811,1452
1812,829
1813,2280
1814,2737
1815,8738
1816,4260
1817,584
1818,6095
1819,4483
1820,5449
1821,3245
1822,9404
1823,2215
1824,3029
1825,524
1826,3770
1827,6699
1828,939
1829,4770
1830,6592
1831,1928
1832,407
1833,427
1834,3911
1835,2936
1836,8592
1837,5847
1838,7544
1839,7735
1840,7357
1841,3993
1842,1949
1843,947
1844,8022
1845,1119
1846,274
1847,8455
1848,4681
1849,3367
1850,6475
1851,1200
1852,6600
1853,2500
1854,2504
1855,2090
1856,6038
1857,2857
1858,4583
1859,1650
1860,9451
1861,7495
1862,5105
1863,2665
1864,6158
1865,6736
1866,565
1867,8188
1868,9757
1869,2018
1870,860
1871,4322
1872,5646
1873,2962
1874,8098
1875,4414
1876,6673
1877,7303
1878,4480
1879,9545
1880,2949
1881,256
1882,3474
1883,2165
1884,8253
1885,286
1886,4744
1887,5035
1888,786
1889,6719
1890,5448
1891,1307
1892,7911
1893,1034
1894,6730
1895,3150
1896,640
1897,4228
1898,9694
1899,6320
1900,4257
1901,3941
1902,2346
1903,7092
1904,160
1905,9512
1906,1073
1907,666
1908,5426
1909,7678
1910,8111
1911,9482
1912,4378
1913,612
1914,609
1915,9526
1916,184
1917,5330
1918,5119
1919,8547
1920,7257
1921,7963
1922,9371
1923,2197
1924,935
1925,2924
1926,9073
1927,5640
1928,6115
1929,2119
1930,233
1931,7415
1932,7559
1933,854
1934,8168
1935,7242
1936,176
1937,4782
1938,1008
1939,6122
1940,1966
1941,4815
1942,6388
1943,1250
1944,2201
1945,2840
1946,8275
1947,1899
1948,7033
1949,3595
1950,6418
1951,7221
1952,5161
1953,5314
1954,1876
1955,3010
1956,7214
1957,8673
1958,2799
1959,7668
1960,4608
1961,4572
1962,8714
1963,6402
1964,1767
1965,6771
1966,7289
1967,5418
1968,8951
1969,7737
1970,1809
1971,4365
1972,2289
1973,5707
1974,4013
1975,3966
1976,3831
1977,6876
1978,1607
1979,4996
1980,2668
1981,71
1982,8019
1983,3101
1984,2991
1985,631
1986,5197
1987,3948
1988,9026
1989,8614
1990,8063
1991,7403
1992,864
1993,3455
1994,8232
1995,3782
1996,2183
1997,9430
1998,549
1999,653
2000,6619
2001,4114
2002,7527
2003,9876
2004,8566
2005,8575
2006,7654
2007,3565
2008,4866
2009,4085
2010,468
2011,6261
2012,6942
2013,9937
2014,5223
2015,7729
2016,1150
2017,4318
2018,2200
2019,4090
2020,9076
2021,9783
2022,141
2023,6322
2024,2387
2025,7477
2026,8471
2027,916
2028,5584
2029,2802
2030,2634
2031,2944
2032,8311
2033,6774
2034,8532
2035,3933
2036,8365
2037,8252
2038,1662
2039,3355
2040,106
2041,123
2042,2563
2043,4949
2044,6369
2045,2438
2046,2519
2047,1545
2048,9683
2049,3497
2050,8651
2051,1422
2052,2443
2053,2111
2054,4430
2055,8669
2056,8894
2057,9017
2058,8810
2059,3676
2060,6851
2061,1974
2062,7100
2063,9628
2064,3784
2065,196
2066,2907
2067,8799
2068,7982
2069,7936
2070,6871
2071,5010
2072,4511
2073,7193
2074,120
2075,5887
2076,3316
2077,3626
2078,3820
2079,5962
2080,7904
2081,5956
2082,6301
2083,8198
2084,1683
2085,2244
2086,9202
2087,3397
2088,5344
2089,8257
2090,338
2091,3905
2092,6897
2093,5890
2094,8883
2095,2839
2096,8338
2097,4715
2098,3817
2099,9973
2100,9785
2101,9352
2102,4600
2103,9500
2104,5973
2105,4831
2106,751
2107,813
2108,2588
2109,9642
2110,6501
2111,5331
2112,4670
2113,4926
2114,292
2115,1466
2116,9220
2117,6884
2118,2252
2119,9214
2120,8160
2121,9070
2122,9209
2123,5670
2124,6707
2125,1310
2126,4692
2127,1506
2128,1230
2129,2538
2130,8342
2131,1044
2132,1723
2133,1912
2134,2532
2135,4371
2136,2981
2137,7739
2138,2382
2139,9361
2140,1798
2141,9087
2142,8876
2143,5826
2144,3537
2145,9676
2146,2988
2147,8246
2148,1445
2149,3549
2150,9575
2151,4068
2152,6229
2153,4549
2154,681
2155,8369
2156,1878
2157,9743
2158,6781
2159,3881
2160,4135
2161,2859
2162,742
2163,6314
2164,3586
2165,6003
2166,7248
2167,4609
2168,7670
2169,5400
2170,6666
2171,7397
2172,5012
2173,8446
2174,1997
2175,9704
2176,6689
2177,4822
2178,4489
2179,62
2180,4241
2181,582
2182,632
2183,7782
2184,1998
2185,6580
2186,3056
2187,8209
2188,3633
2189,8666
2190,8700
2191,7187
2192,5952
2193,5013
2194,3222
2195,7851
2196,7077
2197,4093
2198,8397
2199,2721
2200,6305
2201,3729
2202,535
2203,7212
2204,3968
2205,2675
2206,3498
2207,6153
2208,6461
2209,1715
2210,4009
2211,1911
2212,6924
2213,8416
2214,2173
2215,3858
2216,8372
2217,7194
2218,8499
2219,2189
2220,8715
2221,4628
2222,7558
2223,4748
2224,6028
2225,8659
2226,928
2227,4883
2228,4110
2229,2985
2230,712
2231,2400
2232,230
2233,1824
2234,6009
2235,8411
2236,8308
2237,35
2238,6908
2239,9600
2240,1045
2241,6686
2242,1584
2243,5220
2244,3451
2245,782
2246,8697
2247,7628
2248,4154
2249,6218
2250,4566
2251,8201
2252,1568
2253,2726
2254,76
2255,7656
2256,188
2257,9622
2258,3067
2259,9199
2260,7895
2261,4103
2262,819
2263,8083
2264,4301
2265,7014
2266,1813
2267,9584
2268,2490
2269,5060
2270,4764
2271,1356
2272,6231
2273,8304
2274,2531
2275,5406
2276,9763
2277,2156
2278,696
2279,22
2280,8145
2281,7131
2282,3032
2283,1572
2284,9790
2285,2019
2286,3915
2287,9949
2288,9618
2289,4296
2290,436
2291,7599
2292,399
2293,401
2294,2555
2295,799
2296,2377
2297,7445
2298,2782
2299,8835
2300,7388
2301,7463
2302,8506
2303,4288
2304,5112
2305,9240
2306,5199
2307,5531
2308,1211
2309,8528
2310,5820
2311,6180
2312,1109
2313,3448
2314,9737
2315,8918
2316,215
2317,6740
2318,3939
2319,6364
2320,6249
2321,267
2322,8674
2323,1681
2324,3893
2325,5778
2326,6068
2327,4211
2328,4539
2329,4109
2330,6395
2331,9408
2332,9180
2333,4094
2334,4341
2335,7127
2336,6579
2337,3485
2338,9370
2339,9665
2340,1658
2341,5555
2342,4553
2343,1550
2344,6868
2345,8864
2346,7481
2347,6852
2348,2533
2349,8444
2350,1414
2351,9823
2352,3843
2353,8969
2354,1395
2355,7860
2356,8949
2357,9423
2358,5376
2359,3983
2360,1396
2361,5803
2362,112
2363,3499
2364,7252
2365,7762
2366,3879
2367,7342
2368,8897
2369,7448
2370,923
2371,7421
2372,3068
2373,9902
2374,4285
2375,8910
2376,6113
2377,6056
2378,1388
2379,5272
2380,722
2381,7551
2382,234
2383,8062
2384,5968
2385,7225
2386,1630
2387,1296
2388,6136
2389,8874
2390,9452
2391,310
2392,2806
2393,5028
2394,9774
2395,3475
2396,7793
2397,8649
2398,6722
2399,456
2400,9354
2401,6905
2402,5585
2403,2990
2404,3999
2405,3461
2406,4645
2407,5336
2408,6598
2409,1269
2410,9048
2411,9537
2412,9551
2413,3097
2414,5244
2415,5030
2416,8954
2417,2831
2418,4050
2419,4711
2420,4411
2421,1417
2422,8230
2423,920
2424,4712
2425,6253
2426,5510
2427,4819
2428,4466
2429,3099
2430,4901
2431,5192
2432,4762
2433,5454
2434,6599
2435,4686
2436,7452
2437,5511
2438,3364
2439,6362
2440,8518
2441,6925
2442,1491
2443,2458
2444,9836
2445,1814
2446,5902
2447,3017
2448,7867
2449,4462
2450,5093
2451,3887
2452,837
2453,9964
2454,9181
2455,8090
2456,5891
2457,8016
2458,5726
2459,705
2460,1500
2461,7970
2462,6275
2463,8395
2464,3166
2465,5040
2466,9454
2467,4594
2468,2479
2469,911
2470,4777
2471,3145
2472,8122
2473,4123
2474,8164
2475,844
2476,7937
2477,303
2478,898
2479,4421
2480,9793
2481,7429
2482,369
2483,6911
2484,3096
2485,4903
2486,4502
2487,9000
2488,8729
2489,5680
2490,3627
2491,431
2492,6184
2493,4300
2494,8726
2495,9299
2496,9205
2497,1496
2498,3916
2499,8985
2500,7454
2501,6879
2502,8685
2503,2207
2504,3838
2505,8524
2506,4953
2507,9632
2508,5833
2509,1366
2510,9095
2511,6021
2512,4277
2513,2507
2514,8130
2515,3970
2516,5866
2517,2700
2518,2765
2519,3005
2520,587
2521,2541
2522,263
2523,8366
2524,1362
2525,7616
2526,2465
2527,4936
2528,4152
2529,6325
2530,2030
2531,219
2532,4948
2533,2540
2534,4868
2535,4544
2536,6784
2537,6664
2538,1581
2539,2624
2540,6951
2541,4286
2542,4195
