Rank,Card
554,10323
555,12246
556,6865
557,11745
558,11116
559,7487
560,12079
561,6228
562,5943
563,6630
564,10636
565,6572
566,3239
567,4279
568,11222
569,4379
570,9605
571,6185
572,12061
573,8464
574,10440
575,15956
576,15382
577,15396
578,2196
579,8313
580,8954
581,15443
582,7265
583,9193
584,8569
585,12011
586,6175
587,10541
588,10282
589,15784
590,1133
591,3258
592,1325
593,16040
594,1438
595,4327
596,1904
597,4784
598,11920
599,3037
600,12270
601,3646
602,7563
603,4415
604,2783
605,1400
606,6576
607,8681
608,3496
609,7425
610,15746
611,9185
612,2730
613,1668
614,1801
615,8460
616,9910
617,7185
618,9447
619,5767
620,11315
621,3084
622,6222
623,11621
624,3244
625,8729
626,15080
627,57
628,4528
629,11204
630,670
631,1946
632,6295
633,3422
634,9974
635,7717
636,9180
637,6860
638,10659
639,6183
640,10474
641,1914
642,8226
643,3824
644,10497
645,10292
646,9247
647,15044
648,12127
649,15315
650,1336
651,12074
652,7332
653,2059
654,1372
655,616
656,5349
657,2915
658,7228
659,12181
660,3215
661,15457
662,8706
663,7628
664,5310
665,1305
666,4887
667,15099
668,11545
669,3350
670,2577
671,4366
672,2950
673,4877
674,728
675,9684
676,9826
677,1520
678,4576
679,4239
680,12081
681,1983
682,6885
683,2079
684,15977
685,9503
686,9316
687,10373
688,4352
689,328
690,15898
691,2526
692,8346
693,5333
694,9828
695,11628
696,15026
697,4113
698,1646
699,135
700,1513
701,8337
702,6114
703,10381
704,9522
705,424
706,5655
707,1173
708,8375
709,15544
710,12336
711,8440
712,3330
713,6654
714,11211
715,5244
716,15618
717,11344
718,2305
719,15586
720,7672
721,15969
722,4382
723,9741
724,11672
725,1770
726,628
727,8942
728,1860
729,12114
730,622
731,7045
732,1547
733,956
734,5955
735,3808
736,15488
737,8342
738,5273
739,6315
740,9751
741,4818
742,8285
743,12369
744,4420
745,9435
746,7635
747,2274
748,2680
749,7021
750,1093
751,15845
752,4454
753,15651
754,15131
755,6232
756,6139
757,11539
758,7313
759,15875
760,5370
761,954
762,5597
763,11864
764,11774
765,7707
766,6153
767,6138
768,3394
769,10909
770,2198
771,1298
772,11773
773,15782
774,10030
775,9385
776,15846
777,2478
778,16018
779,4302
780,8091
781,15500
782,3469
783,10574
784,11742
785,6786
786,6953
787,12018
788,15777
789,8211
790,9113
791,3397
792,3146
793,15886
794,15232
795,15370
796,8262
797,4909
798,11620
799,7873
800,6668
801,4558
802,7749
803,11916
804,457
805,6336
806,8095
807,996
808,3894
809,5935
810,4
811,3112
812,49
813,7514
814,3954
815,11049
816,4678
817,5066
818,352
819,2570
820,6587
821,10319
822,9009
823,10995
824,11246
825,8921
826,10208
827,2015
828,10827
829,3116
830,5276
831,8276
832,9969
833,2013
834,10661
835,1787
836,2879
837,5564
838,7002
839,8025
840,1184
841,2024
842,9766
843,5214
844,4321
845,456
846,8896
847,4129
848,7412
849,1496
850,11252
851,2088
852,4064
853,5050
854,2724
855,6257
856,8982
857,15287
858,1852
859,10700
860,3966
861,5583
862,9253
863,7880
864,2408
865,4317
866,15857
867,7782
868,7860
869,1988
870,6856
871,15466
872,7804
873,1097
874,7200
875,11654
876,2169
877,4474
878,4706
879,2282
880,2108
881,9994
882,5787
883,12384
884,2083
885,6932
886,992
887,1502
888,15191
889,5608
890,11034
891,3941
892,12195
893,5802
894,565
895,2080
896,5256
897,15809
898,9406
899,6320
900,614
901,8341
902,12036
903,3533
904,2065
905,661
906,3426
907,8223
908,3611
909,9580
910,10068
911,1028
912,7915
913,1920
914,9571
915,11601
916,6757
917,9227
918,5139
919,11679
920,8319
921,6562
922,142
923,15736
924,6359
925,7535
926,2095
927,15424
928,12424
929,9655
930,2554
931,5531
932,8073
933,8081
934,3948
935,1256
936,2677
937,10871
938,7135
939,4608
940,6870
941,1174
942,4758
943,6425
944,7637
945,9264
946,7246
947,1612
948,4030
949,15234
950,11123
951,9276
952,4889
953,6794
954,52
955,15449
956,9429
957,8599
958,1830
959,15426
960,1897
961,12116
962,2363
963,7242
964,12425
965,214
966,2219
967,10434
968,15882
969,9800
970,9481
971,15930
972,8682
973,10093
974,1823
975,1214
976,354
977,4627
978,691
979,11272
980,1058
981,684
982,3479
983,6380
984,12439
985,15576
986,925
987,5953
988,9752
989,5883
990,2967
991,9032
992,7125
993,2897
994,1159
995,12487
996,5408
997,9439
998,11702
999,15212
"1,000",10776
"1,001",11693
"1,002",3241
"1,003",11298
"1,004",2006
"1,005",15566
"1,006",6452
"1,007",7383
"1,008",6517
"1,009",15551
"1,010",15147
"1,011",7132
"1,012",5674
"1,013",4878
"1,014",6954
"1,015",3832
"1,016",4895
"1,017",9437
"1,018",5329
"1,019",10477
"1,020",4639
"1,021",1284
"1,022",5294
"1,023",10485
"1,024",11135
"1,025",3062
"1,026",6080
"1,027",837
"1,028",1778
"1,029",8535
"1,030",11096
"1,031",7489
"1,032",3180
"1,033",7255
"1,034",1656
"1,035",11816
"1,036",8675
"1,037",3212
"1,038",4797
"1,039",1990
"1,040",3150
"1,041",2959
"1,042",15815
"1,043",5468
"1,044",2429
"1,045",15262
"1,046",8727
"1,047",9870
"1,048",3066
"1,049",15675
"1,050",4183
"1,051",4081
"1,052",7999
"1,053",2829
"1,054",6849
"1,055",411
"1,056",7190
"1,057",15742
"1,058",342
"1,059",8183
"1,060",11499
"1,061",853
"1,062",11574
"1,063",1
"1,064",10999
"1,065",4553
"1,066",5074
"1,067",11982
"1,068",15230
"1,069",392
"1,070",3672
"1,071",930
"1,072",3078
"1,073",15911
"1,074",11857
"1,075",4140
"1,076",4864
"1,077",4332
"1,078",8748
"1,079",9790
"1,080",4580
"1,081",5668
"1,082",6330
"1,083",8172
"1,084",6579
"1,085",5650
"1,086",958
"1,087",11833
"1,088",8925
"1,089",7715
"1,090",4644
"1,091",162
"1,092",10906
"1,093",15779
"1,094",7953
"1,095",7669
"1,096",8745
"1,097",10010
"1,098",1050
"1,099",6559
"1,100",10170
"1,101",470
"1,102",7148
"1,103",11922
"1,104",11944
"1,105",10105
"1,106",804
"1,107",2298
"1,108",8363
"1,109",12026
"1,110",3028
"1,111",8133
"1,112",6249
"1,113",9150
"1,114",15800
"1,115",3390
"1,116",7655
"1,117",7156
"1,118",11122
"1,119",15661
"1,120",6744
"1,121",6550
"1,122",2501
"1,123",3886
"1,124",5884
"1,125",15830
"1,126",9313
"1,127",12323
"1,128",3490
"1,129",11244
"1,130",8512
"1,131",4940
"1,132",9937
"1,133",11588
"1,134",1040
"1,135",6376
"1,136",6142
"1,137",11733
"1,138",1176
"1,139",15345
"1,140",12284
"1,141",12167
"1,142",4874
"1,143",10929
"1,144",6739
"1,145",7133
"1,146",5454
"1,147",1321
"1,148",4543
"1,149",1979
"1,150",3898
"1,151",11617
"1,152",7463
"1,153",4269
"1,154",9271
"1,155",5268
"1,156",9869
"1,157",150
"1,158",2770
"1,159",6135
"1,160",4875
"1,161",3929
"1,162",10910
"1,163",15829
"1,164",7071
"1,165",15335
"1,166",7513
"1,167",8284
"1,168",7907
"1,169",7074
"1,170",3775
"1,171",3437
"1,172",10219
"1,173",7946
"1,174",12410
"1,175",10737
"1,176",15587
"1,177",9720
"1,178",15612
"1,179",2145
"1,180",8112
"1,181",6551
"1,182",978
"1,183",6545
"1,184",15405
"1,185",10589
"1,186",10580
"1,187",10016
"1,188",2001
"1,189",4850
"1,190",15770
"1,191",2567
"1,192",11241
"1,193",4863
"1,194",6146
"1,195",5313
"1,196",1098
"1,197",9806
"1,198",7208
"1,199",15965
"1,200",5581
"1,201",15708
"1,202",15691
"1,203",10451
"1,204",15605
"1,205",2939
"1,206",9317
"1,207",15179
"1,208",10750
"1,209",2668
"1,210",11218
"1,211",8253
"1,212",2390
"1,213",2349
"1,214",5829
"1,215",5695
"1,216",374
"1,217",1772
"1,218",1660
"1,219",11348
"1,220",3720
"1,221",7483
"1,222",480
"1,223",2942
"1,224",2172
"1,225",9046
"1,226",8726
"1,227",5985
"1,228",10531
"1,229",10004
"1,230",4125
"1,231",1135
"1,232",1923
"1,233",15859
"1,234",12339
"1,235",15835
"1,236",15921
"1,237",7115
"1,238",2543
"1,239",15608
"1,240",5375
"1,241",6089
"1,242",1970
"1,243",11230
"1,244",7217
"1,245",10472
"1,246",10372
"1,247",1583
"1,248",10505
"1,249",8040
"1,250",9602
"1,251",8465
"1,252",11356
"1,253",73
"1,254",1703
"1,255",9674
"1,256",3883
"1,257",8728
"1,258",11062
"1,259",2370
"1,260",8427
"1,261",15062
"1,262",5297
"1,263",6349
"1,264",376
"1,265",9061
"1,266",2885
"1,267",15951
"1,268",6601
"1,269",1590
"1,270",10985
"1,271",1748
"1,272",10227
"1,273",1655
"1,274",8909
"1,275",5738
"1,276",2146
"1,277",8107
"1,278",10503
"1,279",514
"1,280",3110
"1,281",10843
"1,282",5763
"1,283",7710
"1,284",7339
"1,285",3930
"1,286",180
"1,287",749
"1,288",139
"1,289",3523
"1,290",1351
"1,291",3235
"1,292",9940
"1,293",10336
"1,294",7521
"1,295",7981
"1,296",11316
"1,297",1379
"1,298",7973
"1,299",9651
"1,300",7030
"1,301",12391
"1,302",8461
"1,303",7229
"1,304",5079
"1,305",9275
"1,306",11642
"1,307",11038
"1,308",1588
"1,309",921
"1,310",9997
"1,311",602
"1,312",5759
"1,313",4465
"1,314",8895
"1,315",373
"1,316",9131
"1,317",4482
"1,318",7639
"1,319",4135
"1,320",6614
"1,321",12219
"1,322",8316
"1,323",4500
"1,324",10712
"1,325",9824
"1,326",7204
"1,327",8442
"1,328",12201
"1,329",11143
"1,330",6265
"1,331",3782
"1,332",10716
"1,333",845
"1,334",9360
"1,335",4984
"1,336",9918
"1,337",9384
"1,338",11844
"1,339",595
"1,340",4884
"1,341",1349
"1,342",4335
"1,343",6762
"1,344",2457
"1,345",492
"1,346",6689
"1,347",9284
"1,348",6358
"1,349",7069
"1,350",11781
"1,351",4353
"1,352",8653
"1,353",8011
"1,354",2654
"1,355",1389
"1,356",10179
"1,357",326
"1,358",6462
"1,359",1619
"1,360",9804
"1,361",831
"1,362",15753
"1,363",5286
"1,364",1134
"1,365",7282
"1,366",15348
"1,367",11470
"1,368",4532
"1,369",1089
"1,370",7909
"1,371",5169
"1,372",8649
"1,373",745
"1,374",4259
"1,375",10059
"1,376",172
"1,377",3955
"1,378",3608
"1,379",12411
"1,380",541
"1,381",4443
"1,382",9934
"1,383",3095
"1,384",4230
"1,385",15942
"1,386",10207
"1,387",9423
"1,388",8815
"1,389",15417
"1,390",11302
"1,391",2611
"1,392",11178
"1,393",8615
"1,394",9261
"1,395",15379
"1,396",9920
"1,397",1229
"1,398",3684
"1,399",6599
"1,400",15652
"1,401",6031
"1,402",469
"1,403",759
"1,404",8343
"1,405",4048
"1,406",1661
"1,407",2646
"1,408",11766
"1,409",11482
"1,410",15055
"1,411",1836
"1,412",10094
"1,413",6204
"1,414",6433
"1,415",11024
"1,416",15136
"1,417",8189
"1,418",9667
"1,419",9120
"1,420",1993
"1,421",2415
"1,422",6184
"1,423",7691
"1,424",1599
"1,425",16038
"1,426",1881
"1,427",3336
"1,428",4257
"1,429",11489
"1,430",483
"1,431",15601
"1,432",526
"1,433",550
"1,434",716
"1,435",6478
"1,436",3989
"1,437",2521
"1,438",5572
"1,439",3999
"1,440",10709
"1,441",7947
"1,442",4232
"1,443",3636
"1,444",8670
"1,445",11547
"1,446",8524
"1,447",4466
"1,448",7025
"1,449",0
"1,450",15510
"1,451",1803
"1,452",1018
"1,453",6552
"1,454",1369
"1,455",7794
"1,456",10368
"1,457",5628
"1,458",3803
"1,459",10631
"1,460",4147
"1,461",10253
"1,462",10165
"1,463",8490
"1,464",238
"1,465",6109
"1,466",5093
"1,467",16017
"1,468",1251
"1,469",8393
"1,470",4120
"1,471",2476
"1,472",2409
"1,473",9293
"1,474",10206
"1,475",3866
"1,476",11435
"1,477",4166
"1,478",15454
"1,479",8774
"1,480",5728
"1,481",3568
"1,482",378
"1,483",4827
"1,484",1479
"1,485",11415
"1,486",6805
"1,487",6306
"1,488",5864
"1,489",15891
"1,490",254
"1,491",4194
"1,492",4555
"1,493",10602
"1,494",3167
"1,495",5119
"1,496",5753
"1,497",5620
"1,498",15456
"1,499",5951
"1,500",11331
"1,501",10340
"1,502",3234
"1,503",11749
"1,504",15694
"1,505",3675
"1,506",3796
"1,507",5974
"1,508",6863
"1,509",1003
"1,510",9601
"1,511",5758
"1,512",2513
"1,513",2491
"1,514",5141
"1,515",696
"1,516",10295
"1,517",9492
"1,518",8122
"1,519",3395
"1,520",2168
"1,521",10203
"1,522",5954
"1,523",4570
"1,524",2354
"1,525",706
"1,526",15754
"1,527",8523
"1,528",9173
"1,529",6443
"1,530",1294
"1,531",1271
"1,532",3676
"1,533",5348
"1,534",2321
"1,535",3871
"1,536",6240
"1,537",1996
"1,538",4871
"1,539",4612
"1,540",3654
"1,541",15688
"1,542",11175
"1,543",4328
"1,544",5538
"1,545",15025
"1,546",11732
"1,547",15301
"1,548",15255
"1,549",865
"1,550",7468
"1,551",15744
"1,552",8254
"1,553",1597
"1,554",6616
"1,555",15906
"1,556",6321
"1,557",6867
"1,558",15730
"1,559",10500
"1,560",6884
"1,561",6379
"1,562",308
"1,563",4402
"1,564",2228
"1,565",12454
"1,566",6415
"1,567",11977
"1,568",6421
"1,569",1672
"1,570",7349
"1,571",6399
"1,572",1102
"1,573",9487
"1,574",1721
"1,575",3302
"1,576",9167
"1,577",9564
"1,578",15658
"1,579",5118
"1,580",12291
"1,581",920
"1,582",891
"1,583",2133
"1,584",7466
"1,585",448
"1,586",9371
"1,587",12414
"1,588",11487
"1,589",11770
"1,590",1203
"1,591",531
"1,592",10969
"1,593",10993
"1,594",15858
"1,595",7767
"1,596",1266
"1,597",8841
"1,598",2940
"1,599",1377
"1,600",727
"1,601",6339
"1,602",4624
"1,603",7990
"1,604",4669
"1,605",10365
"1,606",7428
"1,607",2605
"1,608",15385
"1,609",2636
"1,610",9578
"1,611",1535
"1,612",7531
"1,613",2812
"1,614",10305
"1,615",5197
"1,616",10948
"1,617",9016
"1,618",6976
"1,619",6852
"1,620",12251
"1,621",1342
"1,622",6487
"1,623",9942
"1,624",12078
"1,625",15801
"1,626",5595
"1,627",4479
"1,628",10535
"1,629",9612
"1,630",9933
"1,631",10894
"1,632",11934
"1,633",10215
"1,634",11933
"1,635",10502
"1,636",1908
"1,637",5254
"1,638",2105
"1,639",105
"1,640",8423
"1,641",17
"1,642",9223
"1,643",3743
"1,644",7377
"1,645",7741
"1,646",2763
"1,647",432
"1,648",5761
"1,649",402
"1,650",16028
"1,651",5400
"1,652",3445
"1,653",5199
"1,654",6881
"1,655",425
"1,656",1077
"1,657",15773
"1,658",7922
"1,659",8981
"1,660",15628
"1,661",3402
"1,662",15536
"1,663",15430
"1,664",4995
"1,665",9471
"1,666",6360
"1,667",77
"1,668",8399
"1,669",5580
"1,670",9157
"1,671",4696
"1,672",6657
"1,673",9441
"1,674",45
"1,675",4762
"1,676",10123
"1,677",10082
"1,678",6790
"1,679",9
"1,680",12350
"1,681",1149
"1,682",15418
"1,683",7488
"1,684",6096
"1,685",4063
"1,686",11411
"1,687",9534
"1,688",5304
"1,689",10070
"1,690",737
"1,691",3420
"1,692",10475
"1,693",7750
"1,694",15734
"1,695",3252
"1,696",897
"1,697",6398
"1,698",2540
"1,699",4471
"1,700",12450
"1,701",4278
"1,702",10075
"1,703",2702
"1,704",8007
"1,705",3193
"1,706",6997
"1,707",6691
"1,708",4089
"1,709",1245
"1,710",12279
"1,711",2393
"1,712",8937
"1,713",6133
"1,714",15083
"1,715",4337
"1,716",3228
"1,717",3826
"1,718",1138
"1,719",6683
"1,720",9263
"1,721",6902
"1,722",7872
"1,723",3831
"1,724",983
"1,725",15549
"1,726",5147
"1,727",10390
"1,728",2539
"1,729",9653
"1,730",1542
"1,731",580
"1,732",7502
"1,733",5524
"1,734",12283
"1,735",4947
"1,736",1386
"1,737",1111
"1,738",4894
"1,739",7982
"1,740",2659
"1,741",11402
"1,742",8831
"1,743",10744
"1,744",9308
"1,745",4080
"1,746",8781
"1,747",5992
"1,748",7406
"1,749",11471
"1,750",4975
"1,751",1118
"1,752",5736
"1,753",5016
"1,754",15328
"1,755",9256
"1,756",10951
"1,757",12333
"1,758",8903
"1,759",1172
"1,760",11778
"1,761",15265
"1,762",1901
"1,763",7834
"1,764",10172
"1,765",5795
"1,766",7037
"1,767",9777
"1,768",3039
"1,769",11646
"1,770",1022
"1,771",8394
"1,772",5010
"1,773",6896
"1,774",15037
"1,775",12006
"1,776",752
"1,777",7350
"1,778",5768
"1,779",5476
"1,780",3615
"1,781",1652
"1,782",15905
"1,783",2810
"1,784",7042
"1,785",5559
"1,786",3231
"1,787",4956
"1,788",11157
"1,789",2731
"1,790",15163
"1,791",15596
"1,792",9998
"1,793",4650
"1,794",15416
"1,795",12171
"1,796",15479
"1,797",1982
"1,798",7896
"1,799",5143
"1,800",10078
"1,801",9400
"1,802",10830
"1,803",5293
"1,804",6686
"1,805",5182
"1,806",5940
"1,807",1199
"1,808",4142
"1,809",7457
"1,810",883
"1,811",5624
"1,812",11876
"1,813",8421
"1,814",3852
"1,815",5361
"1,816",6503
"1,817",15850
"1,818",7264
"1,819",7927
"1,820",4322
"1,821",7333
"1,822",11808
"1,823",6177
"1,824",7215
"1,825",10272
"1,826",8582
"1,827",3425
"1,828",5007
"1,829",560
"1,830",2705
"1,831",9048
"1,832",11089
"1,833",6385
"1,834",5218
"1,835",15547
"1,836",7610
"1,837",5916
"1,838",10139
"1,839",4193
"1,840",943
"1,841",9277
"1,842",3965
"1,843",3391
"1,844",12121
"1,845",7308
"1,846",3471
"1,847",11440
"1,848",15411
"1,849",9577
"1,850",9109
"1,851",1529
"1,852",9257
"1,853",213
"1,854",578
"1,855",12212
"1,856",7385
"1,857",7410
"1,858",6650
"1,859",1683
"1,860",15963
"1,861",2040
"1,862",6292
"1,863",4738
"1,864",1534
"1,865",9584
"1,866",4262
"1,867",450
"1,868",1614
"1,869",1450
"1,870",4477
"1,871",15657
"1,872",6103
"1,873",8527
"1,874",3562
"1,875",15460
"1,876",12029
"1,877",1677
"1,878",3344
"1,879",3859
"1,880",15097
"1,881",11042
"1,882",11522
"1,883",8287
"1,884",5530
"1,885",7362
"1,886",8155
"1,887",1876
"1,888",6608
"1,889",15172
"1,890",6129
"1,891",4284
"1,892",10091
"1,893",1410
"1,894",5415
"1,895",6364
"1,896",1669
"1,897",12055
"1,898",8747
"1,899",9784
"1,900",8775
"1,901",5097
"1,902",15997
"1,903",467
"1,904",16036
"1,905",568
"1,906",11410
"1,907",756
"1,908",9975
"1,909",7576
"1,910",7562
"1,911",4077
"1,912",5719
"1,913",5952
"1,914",1640
"1,915",1425
"1,916",118
"1,917",12395
"1,918",5065
"1,919",5696
"1,920",4291
"1,921",2548
"1,922",11861
"1,923",15211
"1,924",15453
"1,925",785
"1,926",9526
"1,927",6352
"1,928",8235
"1,929",8307
"1,930",7819
"1,931",6541
"1,932",15812
"1,933",3494
"1,934",12053
"1,935",95
"1,936",4271
"1,937",2396
"1,938",11650
"1,939",10396
"1,940",8950
"1,941",11600
"1,942",3210
"1,943",6960
"1,944",824
"1,945",9462
"1,946",3792
"1,947",11309
"1,948",15644
"1,949",15491
"1,950",10807
"1,951",5096
"1,952",15472
"1,953",10039
"1,954",11570
"1,955",10247
"1,956",2509
"1,957",9405
"1,958",908
"1,959",3618
"1,960",11187
"1,961",10927
"1,962",2982
"1,963",11285
"1,964",5989
"1,965",9999
"1,966",2155
"1,967",9590
"1,968",8644
"1,969",4727
"1,970",3906
"1,971",12459
"1,972",4854
"1,973",9200
"1,974",15052
"1,975",15909
"1,976",3985
"1,977",5552
"1,978",4776
"1,979",5962
"1,980",10468
"1,981",9040
"1,982",15711
"1,983",11330
"1,984",5860
"1,985",5323
"1,986",12037
"1,987",6455
"1,988",3996
"1,989",2970
"1,990",15165
"1,991",15108
"1,992",6681
"1,993",11630
"1,994",1420
"1,995",15697
"1,996",1076
"1,997",9026
"1,998",6476
"1,999",5504
"2,000",6189
"2,001",5742
"2,002",11209
"2,003",2688
"2,004",2508
"2,005",15251
"2,006",8601
"2,007",6260
"2,008",3733
"2,009",760
"2,010",3705
"2,011",298
"2,012",1282
"2,013",11263
"2,014",966
"2,015",8931
"2,016",1416
"2,017",7126
"2,018",10321
"2,019",10629
"2,020",1332
"2,021",589
"2,022",9878
"2,023",5746
"2,024",7041
"2,025",5589
"2,026",10921
"2,027",11557
"2,028",6924
"2,029",11389
"2,030",10658
"2,031",10914
"2,032",11345
"2,033",946
"2,034",5134
"2,035",10881
"2,036",15110
"2,037",4408
"2,038",1309
"2,039",8838
"2,040",9726
"2,041",9818
"2,042",4744
"2,043",15517
"2,044",9607
"2,045",2767
"2,046",15423
"2,047",11377
"2,048",10498
"2,049",1421
"2,050",4743
"2,051",2404
"2,052",10777
"2,053",8165
"2,054",4914
"2,055",16019
"2,056",2067
"2,057",8104
"2,058",7433
"2,059",6935
"2,060",1560
"2,061",5591
"2,062",12010
"2,063",6521
"2,064",2489
"2,065",6275
"2,066",3919
"2,067",693
"2,068",6429
"2,069",3493
"2,070",10279
"2,071",730
"2,072",8847
"2,073",462
"2,074",12427
"2,075",9056
"2,076",4251
"2,077",10567
"2,078",8672
"2,079",7937
"2,080",527
"2,081",1720
"2,082",4144
"2,083",667
"2,084",12245
"2,085",10640
"2,086",11188
"2,087",3987
"2,088",10481
"2,089",11845
"2,090",4919
"2,091",2471
"2,092",4289
"2,093",192
"2,094",9361
"2,095",15642
"2,096",11216
"2,097",4492
"2,098",11814
"2,099",2773
"2,100",7372
"2,101",15300
"2,102",4981
"2,103",985
"2,104",1000
"2,105",4801
"2,106",4786
"2,107",15329
"2,108",11307
"2,109",15824
"2,110",37
"2,111",9963
"2,112",15755
"2,113",10520
"2,114",273
"2,115",7901
"2,116",6887
"2,117",10169
"2,118",15174
"2,119",11559
"2,120",4781
"2,121",867
"2,122",3800
"2,123",2673
"2,124",10578
"2,125",11291
"2,126",6621
"2,127",1635
"2,128",1767
"2,129",1510
"2,130",9781
"2,131",692
"2,132",10047
"2,133",11011
"2,134",2302
"2,135",2208
"2,136",15880
"2,137",4137
"2,138",1180
"2,139",1195
"2,140",3910
"2,141",9088
"2,142",12357
"2,143",8560
